Episodes = 1201,alpha=0.0001,gamma=0.99,epsilon=0.04993675381238609,epsilon_decay_rate=0.998,tau=0.125,batch=128,128relu/64relu/linear,Adam opt,Loss mse
episode_rewards,hundred_ep_reward_avgs,episode_lengths
-160.71521075520582,-51.40510771178876,116
-135.34136899628567,-36.0319575536241,109
-395.3760233677348,-22.707980306792166,120
-253.32777241635145,-7.962067361296063,123
-377.9974679233669,-0.45782468811986204,83
-310.2079245905194,0.34343506132648005,125
-248.25731242335948,1.5063392627328915,135
-111.58258377313646,6.407912097943816,115
-249.69392761515036,12.828055625468561,206
50.69792622282522,15.186184118435026,256
-103.07809781556674,17.323224179649625,140
61.206837338001094,22.032545666386,293
-323.8191097991447,28.503051063718157,118
-175.4230331052056,32.167263110190945,233
-275.0477127482901,23.47788471982879,197
-133.0767019740191,25.267695944234745,226
-217.38017562507264,27.075294772666076,173
-200.08583350307572,25.797540757504244,151
20.74769692301419,28.357776348779016,218
-84.44700159509146,31.054053537039763,202
-245.74112147531486,30.815595644782537,296
-215.4534590598783,31.78046392825001,433
-64.80147207868634,35.656710028276116,294
-267.5860017219421,41.614286693111396,266
-247.33931701426985,50.35903078108751,471
-65.59365606749105,56.70851088443946,343
-279.53037371081814,61.35475321816678,122
-178.53038212143088,65.69820506637886,347
-98.92970375385774,67.54079965793345,174
-134.15972411792347,72.3001934850772,205
-199.8812759689285,76.16404083784515,192
-170.54789890657545,75.81142793282243,267
-103.9540515743321,77.25672298509564,202
-141.49234280236803,78.98304007301276,355
-187.82113177807588,85.60628669087141,343
-154.3869284517345,85.3958988776276,478
-230.39473579135765,85.03134806095197,417
-224.1124547979751,89.70181456272084,310
1.4973180700703554,98.44692385754168,360
-138.20001253686982,104.23848369333817,287
-3.822627376251221,111.18845042839705,66
2.135050323910093,123.40077400027349,206
-17.68210525172344,133.78602845438357,244
-17.83336127767915,145.1129617187201,243
-11.486953609580526,153.30690157327936,283
-19.13456478717736,167.7853877917383,295
12.75642002653435,182.34643012597581,311
13.526553667945404,192.018927549581,263
7.714030452858116,195.0636689832522,214
-25.827236549583827,194.84451926139357,198
-31.78861712801771,197.8036592416207,73
-75.50580685181845,198.54777668977044,202
-23.84898245726552,203.1611612560613,125
1.227942579750759,204.9172460425142,124
-8.948842486308745,208.66072884767019,251
3.6443506117141933,211.47395633695908,302
-26.198670619270576,215.01252494290367,178
29.380991575870624,215.97814985624413,137
-11.887451253255378,214.66549771968502,116
12.740008538054948,220.87197299235024,143
2.642109714053898,216.71007563976988,76
10.552397185374913,218.5738881354774,234
-9.65414154986029,217.70744276432453,331
-5.028114170179553,205.59379637108626,140
22.602327288924847,194.08189762076108,175
-19.169506351494785,174.1839398360363,110
5.643608922421538,156.82906225886313,162
-3.2503449798612962,142.91863884965767,112
-43.37823263989902,134.99698426722884,143
10.775758625618696,111.70868809358166,188
-13.952513423371165,98.5435666726794,231
-5.733605944146256,84.56177485630334,190
-22.194440488806602,63.1297605335617,168
-27.047489145578865,55.42225041687466,68
26.145916630745223,50.79337046822099,62
-36.17551483516669,50.86153070147059,75
21.71366979124817,52.569853930200544,57
-21.157017934174522,50.580158719633985,105
