Episodes = 1031,alpha=0.0001,gamma=0.99,epsilon=0.045599448334722736,epsilon_decay_rate=0.85,tau=0.125,batch=128,128relu/128relu/linear,Adam opt,Loss mse
episode_rewards,hundred_ep_reward_avgs,episode_lengths
-668.2309434828948,-153.63809552738627,80
-570.1502898829672,-118.06651278798985,82
-10.403736629711263,-104.77430803808373,262
-34.56572940021252,-94.00292333740286,244
-61.88619009776925,-77.57444734263571,421
-464.9887460885129,-60.71000045509746,223
-350.78656152447377,-46.6243239695477,253
-383.57530634090114,-30.300907970562253,192
-295.37998349648853,-9.875046748494489,333
-309.1981321866222,-6.165436610497689,244
-209.25977682080537,1.378123541907568,238
-507.0330688845762,5.48752204984919,112
-386.4280280070193,9.443901665529863,158
-351.54046757072786,12.583532062001698,194
-410.37631476941016,14.909446339625411,247
-473.3606797904471,16.593132482447324,111
-472.22433611390716,19.973034311941717,363
-278.8116856563374,24.50209933091224,218
-377.551135506873,29.260437494166275,266
-170.49536137432358,38.127592128651955,405
-84.1615171947333,44.19218394853924,333
-271.4265934734894,47.479374761090476,197
-338.75640971270025,52.48103336740689,266
-317.2641141264472,56.79682028711298,222
-79.8755635825503,61.117735084041115,308
2.9714273114441454,65.75088683624647,197
-119.40082115071084,68.72377369899182,340
-258.29850371771954,71.63513658618946,229
-146.0874780754781,75.56430215520821,489
96.18748379367906,80.36059165280685,392
-50.18707863397361,81.93804116016815,282
-41.63334457885067,90.87186540053963,202
-74.97977974140363,90.92984734379253,258
-94.72385614415771,90.05469900200045,278
-123.98546915008353,87.00787747434562,137
-33.00850647394857,90.83601787258493,222
-80.80843495979192,97.0055449107634,199
-161.7354935732463,99.2834206881165,155
-223.90193477678207,101.3211810800289,202
-254.1885201955967,104.93648451873194,214
-179.69797693627885,93.92848851736355,482
-133.24971171580262,77.60147278246697,411
-173.2152924730854,64.72856179948742,392
-184.57123692634704,49.99894625403324,194
-114.33498430021909,36.54983062394275,148
-158.83047492330297,22.451262624605093,322
-153.58656833802377,14.072603756793214,189
-123.28593398667488,8.576211864135278,150
-147.73898102250774,6.1758859133774395,261
-156.45915084100352,-2.707111295763901,281
-239.95326122557682,4.663464210359084,132
-182.34574819855953,16.92095120369872,189
-143.04877316021717,32.48877848913797,196
-54.54979147483729,56.763084966617825,288
-124.49163354668843,71.41397933036963,154
-115.76504096038377,88.89932660323518,205
-200.8422108718554,94.00713790015388,187
-106.69681164221531,91.73699450645496,300
-122.29519431755826,92.67601308217846,119
-191.8548287250111,93.07301584584411,337
-162.9509575264429,98.54940341768867,223
-133.8836697479941,101.64545183526384,269
-157.73497382572242,104.62068441839739,290
-32.86371990285976,108.17097112096464,487
-157.44939999377175,126.67815843505964,263
-48.13681640407505,132.00007666197345,248
-177.56560941380812,140.54998703079892,254
-137.6866363411547,156.3829114427434,119
-58.6496564452687,162.8855982100144,117
-162.1785436473211,170.32140503569374,391
-95.95710756835048,175.84732756232435,466
-35.308972459865174,180.4244115583149,199
-233.327047704641,183.6775548599534,233
-189.98198380075422,186.43656390374235,239
-179.73167760872678,183.12863986984175,327
-51.009866078667535,184.07432324774328,437
-203.42398071827066,183.12625224173908,429
-161.25682365817835,188.34758761139562,301
-112.67892043034948,188.82926782483918,210
-166.36221717546732,191.36861428551575,165
-195.05194715078767,183.38712438066085,316
-151.13828588932486,184.567607126035,118
-186.6503891915631,183.5896872894023,478
-150.0125984487467,172.2692720998601,412
-239.97883717209282,174.14587858666766,479
-137.7514453839883,169.90321823048532,480
-68.7163822479476,153.49582853528722,498
-222.65713764061047,145.27673677866207,446
-310.76926349676773,140.74498337706163,113
-288.7764165400788,142.47649607855124,59
-61.305505989679396,152.69385729209213,491
-57.90073445602947,154.38972037915298,99
-132.12414038874985,153.63368757823997,414
-85.44673057791645,384
4.136557869284025,470
-190.76542779372045,414
-48.52160934273979,476
24.473309635728555,451
-52.683030278657895,410
-67.04110050072529,464
-114.7207119864232,457
-43.76937250464986,444
-149.82359613378915,241
-50.99499197142665,449
10.621166327805659,499
-150.55913864578991,443
-152.25004145879592,460
-101.38003667054696,494
15.50677573749691,287
-17.20604945923607,216
-33.25489229935483,425
-10.310790800177276,143
-13.45052949393773,82
-19.19984023126706,198
-8.495255938243982,127
-8.12534340219322,341
-3.7821982051332608,349
-10.44945766014338,462
-28.66059153698905,341
-0.9750778540073837,488
23.52650456730683,379
-31.77601320931045,435
-48.52079830651146,319
-39.258816215792535,404
-17.49260901477744,331
2.892752649742433,161
-37.71864329444193,497
8.7680403210738,437
16.546566354923204,130
-12.555816415162019,445
-27.776277807838095,469
-9.181090357165811,165
-19.479480535803354,412
36.304055480232236,467
-16.317253239662204,159
-18.948604699846264,255
11.776488120435504,144
7.385572283651374,396
0.7527492603033059,423
-33.476598083005065,470
-20.82978638888564,149
0.5337083138247742,355
-8.36973129785931,144
35.82495175996557,250
1.0019025231634933,346
74.51051997496513,413
16.24658381566285,153
34.25839237206712,152
-123.2455340199937,152
40.346017350862525,153
46.77047722081525,163
7.333691920049487,151
11.702423581190985,142
9.666876590078427,213
25.31402378934545,84
3.714484459595026,69
77.3652180976292,240
22.88429449065613,129
-1.589997514485692,382
42.383302716596944,311
5.827076500265749,156
21.0806697482863,101
33.73320728873666,120
19.1274942803153,69
56.85700534087226,167
35.058152145648954,174
-21.2773066676991,195
-10.961633760205515,148
2.791973350649058,162
35.29314027839796,152
7.764963301554815,141
6.892321623176164,290
13.396226546556035,144
21.31947579248932,215
16.707797094600338,459
-19.927581168030333,165
58.061650584125864,421
21.05601719097293,179
4.826964189802397,161
14.93664245101722,202
66.03348839056312,194
42.116905111179186,397
0.004648944120117848,172
-11.59263875647634,253
-4.9442565463346275,477
39.17584741018185,261
59.24201759437029,263
-15.787877063821607,299
-23.255050043860443,134
-2.9433695338862584,393
9.067191929396596,436
-1.9459050587964575,495
-17.24533157144542,429
3.5145720878910165,489
-87.24606411024092,418
8.078036261087522,380
23.960357095838514,461
-2.1056079718985092,385
-248.75174964641195,426
15.170899112798697,369
10.353395777651393,207
-79.75622442207323,383
7.97841831852891,286
19.762068078918333,239
16.457156041447334,354
32.49928057160766,239
-7.425356502861977,493
-29.393638144369344,455
61.34027492829178,269
-1.8691702750346944,445
-19.812790119284944,463
18.15283436688566,498
51.903749662409865,446
37.42517438282336,430
-0.09186714624159231,440
0.4157442425922258,451
20.81579189405677,449
35.888201737869466,450
22.576978131127316,454
51.16101430654434,454
35.98825179464779,482
18.83714581135269,138
9.200148540741203,173
52.42452283904903,283
57.07993637236355,270
23.359029417849285,358
20.742980995831616,392
16.415940348594532,291
5.4240648611135125,376
36.86296557428593,368
19.702394243936315,387
19.133707689530198,467
13.761942344848281,488
11.630260039969697,447
35.844587250330235,354
41.71342095441976,450
42.32823952751703,467
12.07653838153062,484
26.95594429167571,419
12.673850306381254,379
28.88410928228237,435
56.13859699305645,392
24.55361551863619,411
7.3712763335056515,437
38.42115231329944,432
-2.9303077156772366,375
19.045293334861416,458
39.38440211280572,437
51.258490245915986,345
28.18614552722256,349
21.439787502517845,271
20.984917785750945,432
46.128459055002644,297
92.54204097749002,309
25.046238562256637,286
29.23338728361319,238
30.846367156514145,283
39.7654665352693,300
45.088739318641814,307
32.294705943662095,363
51.98308701546178,371
56.71663710945425,366
43.206926163617126,236
77.91895809329428,390
29.382709380586125,277
83.17090913622955,186
41.20097587989157,305
31.005189029093476,288
83.34737768394089,499
8.075308855624366,335
61.49497012297549,344
24.97631977081634,185
32.727238114685406,284
58.2316039350558,336
102.99347505309551,259
122.20299570245935,358
49.66743783713183,375
52.24429526156839,300
61.89695099766607,232
26.158761398431967,220
66.84190143240663,358
48.60384684400162,350
30.21730734002839,184
97.43967486826416,262
82.06099971288029,350
42.426810626621155,305
45.81233965300947,332
64.93680122599723,203
63.81126060941762,175
107.06207417732872,327
41.512416773888624,396
76.27628504242186,321
94.22221638690507,326
76.88312007850638,285
50.51157741384499,261
22.37286581665751,391
73.98165596737823,325
26.717463824766277,177
77.66665904422752,435
38.35681002833657,272
52.223207973743584,243
26.5780474194226,377
65.40224084872139,96
101.88250192972912,273
57.40928947230811,323
32.03042349759443,353
70.39434700842034,340
42.803870861016456,248
47.44163214477679,381
101.32864417973927,147
91.13438899910712,346
57.44847704574032,273
28.622640507650345,324
30.237956754523932,375
74.40733433309242,340
27.580369970835616,273
44.23506999859737,496
48.123326526984826,327
63.152179418211276,357
82.79015389181963,307
90.55640426645114,496
95.09357036105213,258
60.15009399743816,268
120.18483529867719,294
51.99674948793359,339
63.589034664646874,294
92.18823279840524,487
102.82268541085526,372
72.78269778122169,426
55.427490986827294,281
62.26545640041202,248
89.29012426357748,181
65.30735452877775,262
71.48565374976054,279
61.154829221507306,406
69.72332789208353,471
69.09459414542293,182
46.05953797789719,303
22.438356897437963,346
104.52852561895149,258
68.31727270533091,178
99.50799848068795,267
55.136652019400785,328
96.24937565382497,407
81.92869175489861,406
106.44186679591456,423
-19.853828106554403,349
84.94718727536979,482
74.10514983202563,338
64.81630615995567,255
79.12485377319987,210
126.88963422607084,260
108.0923358528122,252
70.29019779588789,334
80.1825981804538,424
81.9174493935971,248
76.49002667667676,229
89.86697014989565,253
63.39023832326842,328
39.16634996781591,354
110.39948477477297,249
79.61449915421963,296
50.368032067172145,309
33.79055585366126,498
113.49219382244641,257
62.133972665651,310
107.44024887046153,276
89.95323822549119,274
79.12683816978875,318
92.69287833059052,189
94.68430746224867,242
88.6551942483541,438
97.62030529553398,283
54.54620709607238,242
120.03305472429956,340
113.46086671928056,194
83.86943494522163,374
114.16288224289114,314
57.067598430677165,270
36.32499502261835,403
117.98979818870141,172
-37.32176004081123,279
176.73087425985017,224
133.572785979723,268
105.0043386226474,357
83.26890332714625,276
108.50466080668963,398
129.6708915788663,175
123.46851189516354,374
122.83249908477953,204
96.3978678777779,419
227.4891615150529,255
98.51477593343117,219
178.2421858245968,356
138.47323429324135,367
139.15897278306383,415
219.2908090107399,395
-56.56769584409261,174
-137.82461115173493,458
137.88682313236242,465
113.4663646401352,244
229.42502915203067,232
-75.57369431225659,337
218.2657456738424,429
-35.132572241344704,466
228.2904752322183,239
-10.177901229164718,126
58.52221276628006,427
-74.82127589620774,245
120.9785532253777,122
95.46258370082676,277
236.16655161581426,220
214.3432401703605,139
210.39439673394912,340
-23.993589461950748,194
234.72626412413246,238
109.60799405235599,231
120.08801354862649,298
37.74125436437237,259
226.30423463670166,244
75.73596169934507,268
120.85702546645385,98
218.72770144715432,438
9.742620892967926,284
-23.001889791237417,306
71.36614256407836,238
60.71113325737509,411
46.17311712910164,183
70.48009611622884,311
12.890529201868048,316
222.64351309480833,278
48.65547512593202,366
62.66723074034727,352
-21.653202057460916,297
61.49106892442124,112
-22.862887861574137,314
107.11867567229315,128
86.09683977673481,291
269.05976463752944,365
-146.60688026535828,475
129.86684182375788,290
68.71063095623167,255
-53.08427981493483,468
63.18512407102247,354
-6.378536806168839,167
-10.206522004712753,345
47.047740395109145,297
62.19453316056836,125
113.52507166505906,390
74.65033998081188,394
47.270418202386296,270
271.3333447581389,289
60.87710800028505,428
32.65053505381073,82
102.93476776131047,332
270.06495400302714,309
4.415161090039381,475
114.83645112748572,433
60.915992790323294,266
235.70128707685225,349
44.49509250233953,347
61.040056077655024,209
161.89069509839845,304
231.58297718758274,421
132.70009159709375,320
186.63447654655914,270
76.53611382288776,339
261.7120732491447,244
176.95672650267767,302
84.0890131427546,416
62.82242252734826,314
239.3045851584968,283
173.60904810088698,270
117.79557727339443,274
225.71103783423445,371
128.05752511075218,394
54.269634836057826,244
21.71478245064894,366
213.60703146377006,366
5.5762066040706,408
-91.43300490981065,267
-96.4082495486292
204.8384501557223
223.58587879494127
85.4396881023523
80.08238650752571
75.1919761957096
211.27956525428715
237.13549329045196
1.8630722261775787
244.48928191545747
13.261903906700269
244.32457878616216
182.6159122500508
281.0788341979153
-14.936831116228362
230.5978951305325
-23.202866183971935
35.09902506654376
246.07067414891438
207.6827410581296
-45.075553225959624
-58.04831060312664
-32.50582351395404
22.967760747426492
-64.88986631214689
-51.418328783878664
88.66264855271325
-73.41194868053158
-112.8823572257475
-0.9548840807288315
-30.263154588402315
-75.18117525091814
20.41681877674452
-56.090826522293156
-5.2326331198107425
32.244784919663516
86.25900415236728
-33.34229193581302
-64.58955821822181
-46.08159821778439
-87.85144898176264
-38.54956968542665
-20.381564743423752
-44.466178739365276
-117.37677992589593
-86.2009073234155
-56.1306420988176
-62.21284766251634
-46.45150477773325
-63.9872163762611
-70.12996821961036
-38.96245107468244
-75.77086147099249
-47.3860977496209
-95.74972855682259
-123.99025203429353
-168.6554933852782
-41.56848642204103
51.51183294153306
-195.65045078593513
-97.3419811030039
14.072107844793294
58.15811176052733
25.073348133600017
-206.72433734902097
-52.4930805408528
-17.476735904967573
-202.64000705799515
-398.2080942137993
22.180048848413936
-289.8727392093913
-168.487419737241
44.032042944656226
21.103358765982644
22.537586475930738
63.8925533942338
-20.57846360373975
32.959685368513966
35.254993706589836
50.30162182435728
43.2424151712064
29.68962738943287
79.70356992844305
70.45861472668315
60.17650784876589
57.80911049129202
50.83792337116758
50.22234268470654
62.197310920510745
75.43400641369445
67.12241816440921
62.18062447067768
44.8394946835397
75.9735786111136
82.96950276348419
78.59449031804867
82.85704968473651
49.869315169336346
61.962908886118875
86.45927934240282
81.96262111696365
62.541776832005525
80.99142814613303
64.61929853518005
78.21231827384214
41.62602293208435
69.73102820461042
34.937420711037326
88.00720175488632
88.91354448620181
64.94096338052779
34.41535314441926
101.37313811831373
-90.81440984541561
81.50123541796282
61.62239210131336
97.57241993479037
44.32287260156357
105.24674033946465
50.917981995002506
83.61298379434476
58.9243327823565
44.991542681800496
29.31718777188151
87.99109582999627
61.345160268740614
73.71486067617299
56.261172318131884
54.33476448634309
67.64541201545457
61.24124786752153
57.67473455684673
103.21049340228747
39.4831608128047
78.81754290668128
122.27393610147942
232.9404108338453
113.61057230080398
91.75994178120459
198.0027429030764
-13.578942962167204
112.49975731692578
83.23214915599185
249.82660375501598
60.0947262809176
116.7093917634525
83.81640093069926
71.70322910938903
141.84785575496628
44.92851528259186
121.8367627608771
114.76226584841379
256.69679352177405
266.84938938968656
208.37633079757506
240.95432100261553
260.7255094037928
276.4625078320015
5.43195147944752
0.6460933637306567
21.54162048265033
133.7260186212578
30.35562817571916
-48.47820095224921
-19.894245472692646
39.76321689551555
24.183928027469168
12.809540467952303
0.05732503837920766
197.79348587452506
196.67016165386707
-43.133758334054136
255.75605476057333
207.38260191325293
99.21972696857881
3.047645436953446
252.7358704424322
236.7001716848153
63.94289229829647
239.23500741578886
248.25045802937458
286.0287800427285
109.10478343024741
213.72550440846135
-7.242572323110878
-176.05624861398184
84.66586198117042
258.8726415706873
71.93679683022292
-23.865831307363038
54.476057163725116
45.69902521928367
45.88046519793308
-62.79417467530074
-83.06613880670781
-22.071117234015176
-30.988716398516473
295.27216635022467
-3.21236100774604
215.59384398638431
67.53104651147947
28.5926763122943
62.68776290732349
279.7577674942247
295.8357904043017
-88.76639832401234
-12.86150989041851
39.18698363763657
63.85775286318218
47.16838150548591
40.792161597178634
24.805799260503722
34.51021896483916
25.52206873203129
75.29207830649129
59.079753988995705
-76.53910011529626
284.2900610921074
76.18074666094141
84.86073755791826
59.18232446015942
44.283788861664455
252.1301555091919
95.61320806810474
210.28738129589198
68.98195112348391
92.5853324532742
48.030480274055165
88.45244575411141
189.50277198928373
218.93051792533984
62.73957352772738
83.71819819405992
71.30810981322293
125.5462987570508
100.8543086313353
84.91641128506022
173.76035394831317
127.69960400233215
228.78891825200904
48.925231373427366
243.3419439923038
208.89016977214797
171.55457322383478
89.32167535912868
82.39906699948244
219.0744777690679
93.64857054254632
144.1349657256868
100.3864975640013
238.1171131769868
133.41441904870157
206.61878517918964
231.03389330186846
107.1017132459811
244.9866312158057
211.08622191900702
249.72510670585098
254.30339094811345
275.66574283398677
168.44894371188215
27.04880127680704
242.28645663044765
271.7055540332601
252.39202253581635
253.54320045763288
140.38192964116783
288.62212607023343
263.0861761204977
137.9144455794859
234.59790695393235
281.94877777161656
243.12895224960695
253.05809221364177
231.08264422737713
11.848792382102474
241.3228884390175
231.06303910369212
40.51314798215125
233.74243406748306
252.4246853866983
204.87724725329923
248.01017350171566
129.24269191112293
273.9975376524691
11.96960018447652
271.4998474113021
308.62128598461925
255.19859590142067
227.67038446701338
258.86089849613967
301.1206187716368
39.35037025143322
246.37508896477493
212.8626795169232
265.90904720241815
65.13013979745976
-29.980492857306842
178.67508201437622
260.31838353810883
198.62204371566787
283.68132590056206
-19.05698306993594
87.96346627426381
-148.99373912532033
241.18432613304185
227.04938362648255
259.9495287709781
230.71240921730222
240.5726311864522
58.158638217252104
238.4269982117293
297.33527002587317
165.18596078016296
139.68306316241805
159.252706960287
-25.403734288869956
185.45481090225712
-82.51422955468858
199.103368144797
178.92958975578614
-7.762171909147511
205.63802354824134
173.12160870682936
277.1014313804113
218.5381728481884
71.92056663049111
207.49443318569797
261.0389526771937
10.979451197217386
252.48672348542516
290.82550684954134
262.00579279264565
-175.82410662283613
263.8368500892733
279.7534735034679
-115.30940345168446
98.15167558639297
260.5689733891239
280.1890620514306
5.396690244237691
234.31242019418121
237.20859255197652
68.67407266246117
238.2106423543609
72.40764658482847
252.22756606153115
237.54429022116202
255.6039443706132
253.8080579281419
227.51504088115155
277.3154886860018
235.32798237376127
278.5517288313958
270.8305995515135
67.71763644918639
292.3646711616649
297.8901748396008
170.89898081456275
134.26237309555128
170.6631254623579
197.11512912169619
29.29312841064575
254.93861139476522
268.5147890333159
228.17889017878085
9.153617989822735
232.95937016359318
183.90615437599178
277.6657337907112
271.2000048891896
60.487687966632606
235.93553597687148
104.12166054066986
212.69915972596615
257.42643689093234
100.7434150134784
239.31646021280378
287.4705339620861
231.64612951414887
-170.38510037808504
257.9483836871608
277.43488861201575
265.11803305537364
255.25897717368366
231.2859936755151
236.72312698231534
285.8953195262376
244.08176318946207
211.41561313051756
276.05751434063467
280.20982360951444
277.52910159814405
250.5571007934814
239.06366333979437
255.2321731149752
231.29205216350715
268.7422619682982
223.74041997330514
-14.316757311141714
70.14499224041928
264.15957906243557
-207.83892454867674
292.9988615798519
256.29767041689297
282.7814137903314
3.8471634663308123
241.35956463849524
228.63719656079383
237.21064911863587
271.8203138645399
23.0156115926727
122.19660390802457
236.8309731357588
1.0011660080925537
256.3728385691004
216.48211644130703
233.40158743264263
267.9212157784199
1.0443349399689055
49.68473885855545
72.77721955905331
237.86661520496824
19.614690108912953
14.35474195933574
35.931854175969534
207.97252375762815
68.36018459416654
263.8605405371035
16.551875727301635
193.85033654869284
256.71380666149895
-162.09315557029484
278.53390242377884
12.943472879177762
81.12171165519833
218.263733784495
294.0027890732033
118.72245483084131
253.46415906939177
265.2575013298696
65.53488082424184
256.22897766886456
131.33834953930844
263.0495795052901
246.25531586063977
269.1457916973556
-16.70385002422985
254.44841269255502
49.427984539618464
94.53026089711703
274.3258887056978
-75.40786939982014
218.77834855358606
283.3694421555768
-32.09005522861361
241.77057865756265
-168.6155949974256
156.56682982492023
246.95101339415405
252.29375134999046
246.2020250301422
288.20063957932257
253.39120942129676
198.30266903006012
-56.01246604485843
131.18644819417574
203.85114165130477
280.58404477212775
98.64637492371129
268.6858355370174
224.48963766928688
267.10954200254963
20.60161868678702
193.77026138153445
88.57066228459034
237.84907207591465
-188.95224181200115
222.69129901109562
287.9849065143344
229.89054529404598
-376.7844711002981
-191.6158345441196
-301.9589608851512
253.60570795251803
255.79202053487884
216.2714752521843
279.569612568231
246.9198433553623
-137.42139290963325
210.40826091376908
-11.004449048240474
199.1977674571723
118.53923116050895
246.9674495973958
-95.03211137182441
259.9750582653768
236.8368880821693
262.30924196735566
263.7332113459738
127.45441981356652
100.17886445249026
228.449172394827
81.63495095866162
85.00888671206444
-339.23724533783104
97.53479831492251
234.47783586959585
220.18421907942366
129.20951747797267
149.86107853327707
245.6267690733303
236.4133239582461
204.31052203475684
202.76959093836746
162.97654561543962
272.4495182787715
94.88083758224552
202.12838319776012
267.9877767859571
226.57808643019487
243.3661890782461
236.36508570394398
55.76434343418568
