Episodes = 1091,alpha=0.0001,gamma=0.99,epsilon=0.04710128697246249,epsilon_decay_rate=0.9,tau=0.2,batch=128,128relu/128relu/linear,Adam opt,Loss mse
episode_rewards,hundred_ep_reward_avgs,episode_lengths
-519.3779850559202,-119.5482301280118,67
-136.09801597781336,-114.93932917565053,78
-308.6771963660617,-86.59519500445975,104
-210.23764033668002,-62.41946443083471,127
-287.1932483700024,-48.35463741485995,50
-261.0536531220924,-42.471748890850996,61
-358.9024255360891,-38.91705850779806,77
-157.25465810262196,-33.64087159391195,67
-875.1116698114095,-29.35145398310184,331
9.135322264080537,-18.881750069268296,241
-38.44131460114284,-16.968578021538736,247
-51.08028094526121,-12.997061701980964,147
-30.374166916040956,-9.279864211924963,273
-50.5835057045215,-2.9147489695080493,190
-78.8131910281232,3.9374941292096093,375
-62.537341136006816,9.810864541020859,177
-57.64669641465013,14.037851998328126,165
-61.273349590319285,18.71177088476996,109
-160.15257914216002,23.877202061867006,197
-70.01245631427877,28.851765146623435,110
-438.30811774768205,35.68599506443793,139
-272.73939684981303,39.400053139758704,153
-173.6041924578742,44.030694859303296,194
-292.3244165641182,46.6059135241654,177
-258.5546788845753,47.820153114607,103
-264.91692329269614,53.01707399607624,120
-526.4180392792384,56.81346594701713,238
-181.1817137029073,60.834163917872075,170
-311.5866008973712,63.31139197519883,227
-295.7078049983038,67.68991806005194,182
-103.42704990027993,70.251644293072,211
-256.5201267467002,76.5465246711753,357
-297.25418512050487,81.53292430536558,358
-268.7115180437461,87.3292386137145,183
-268.51418255750025,93.3313458506545,280
-122.23624882679904,101.05957285802822,338
-318.8664993888688,111.10589041656885,416
-331.8140872774182,116.75082124112787,361
-345.3646276312177,123.85535613412328,443
-397.9955066818503,125.71622086725756,454
-44.974460942727156,136.66575839761052,491
-180.49966589522666,127.01643413059887,473
-320.9697561801729,123.52051771682342,343
-74.15687434159885,120.9209418128592,201
-117.7647266600696,117.99486424747958,192
-192.3077913481008,111.88595850249935,328
-102.39036435991629,109.55409440299009,246
-347.8462215786978,115.81994210002482,170
-229.9632860390259,119.72342348701842,404
-47.9362891916445,122.67560690427443,475
-3.51935646727265,116.84120313368346,67
-230.4408681000116,127.74113040169233,237
-173.87688168925,129.06626178562175,118
-7.208741186576427,112.42045821884649,87
-196.00844350942893,102.30826327175147,388
-85.70806084140838,80.30965531079003,472
-92.4036920594906,66.39988002410563,329
-184.61889949147923,47.51397244655721,453
-44.62339881491624,34.62022999611779,222
-39.930636537262075,34.14535463671809,397
-40.80405897654051,29.51292909223103,461
-27.7844724801932,36.66799141278362,358
-56.01838841090903,47.159520018762294,313
-50.03829005659534,78.06476476946037,262
-47.371967991159664,103.40221204267334,335
-27.911681852202996,137.82611167368134,199
-35.58131442020726,161.80243604198776,261
-50.05082637396088,183.9350327290663,146
-18.370230011669413,194.3763010399225,179
-29.98849791037233,207.0765564958461,185
-41.464246442243194,215.83484866174032,242
-72.65719274516742,220.70004405839987,157
-62.85849369480185,213.37278866819338,353
-22.53061652796412,205.48757619175257,377
-48.982733926415264,206.51211682151018,139
-245.65956659278,205.77376075618017,144
-71.68648914124114,203.91006998844256,192
-46.10058848346371,205.51311067220328,160
-38.36556729738528,209.78768953873572,87
-11.139216566340286,205.93857051549946,235
11.13994083692119,207.8478196840066,157
-66.89265801570477,209.55762672294756,366
-37.055834544952376,210.91788723089866,465
-18.32277200998097,220.26121294848417,416
-58.66858308934966,220.60061025895084,167
-26.752739005530678,224.31770921359393,206
-35.91663996040933,223.94086426259713,168
-75.4769990776602,225.15247045059436,288
-26.56876252049571,231.60884934335357,338
-50.53720455430275,231.6649366000802,335
-18.866747447461375,227.8416141495884,245
-83.75488220139086,211.59315134620957,397
-51.109501906436414,192.8358948750049,171
-67.47076937570937,179.65709521683377,470
-191.02242584122274,164.1194925819733,159
-283.4883338431459,155.2585623134994,76
-204.5343117314762,133.7262776533052,181
17.65207600468227,118.48444033338157,428
-63.195935924003635,110.46472009336986,148
-121.6035504998322,159
-227.75054496447837,145
25.489161456508008,159
-41.75381212222632,156
9.527806640901355,343
114.88681015484416,103
-122.95517607938761,233
-34.735654508937955,151
-59.5393060550587,148
33.05335865519638,424
-7.814540749266135,494
-41.310826743955,440
25.61091944311134,418
-54.21443463067321,445
-7.192151392719654,283
-72.1946756697312,309
-24.850314773608595,332
-30.504672971402506,267
7.110182822909892,464
-7.753555231391434,366
-17.79687245176857,400
-18.23921170110199,266
-39.6758782417111,295
-14.254491763581939,374
-43.92274432769428,270
-15.60806256053646,300
-71.92281308861844,311
-14.802577143821424,262
17.288084592008207,306
14.344232967831037,317
-32.0558054109849,414
19.68158742161189,229
-62.61664479995883,278
-12.983988860022995,95
-8.157140441666082,160
-49.17638861965686,345
-0.7460344532416754,396
-6.963532752517359,202
-62.229412319744455,354
-48.4718379976426,284
-36.71653919830827,232
-5.069455369629034,307
-50.229907592742045,377
-3.207636103802689,390
24.422315343983367,163
-63.87271061019449,278
-32.01178632145478,340
-39.65694172844022,474
29.89723727816809,329
-73.3147734731289,302
-53.00512393649589,356
8.652592204404906,278
-9.49724099809311,188
-36.802739375577346,212
3.346672306005185,243
-124.6698565526553,392
-0.03639217124229832,435
-150.94862153331252,273
-19.04774549242718,325
-25.988484768727094,298
-30.12753208770058,175
-76.27818562247084,380
-49.881748572507895,335
11.08344998727123,180
18.797693743230447,191
23.014408173520824,209
-17.26382905155033,147
17.918720113030385,196
-21.347960709033444,179
11.989238534430873,94
32.41976737065702,214
-55.1804297675656,265
-62.61247034341499,133
10.653186818762851,74
52.072516316869816,140
-11.641708269075536,208
-32.098506677813475,138
-29.575403171601714,92
-26.12620093491944,135
-9.323371146398989,308
18.453513293544656,353
-43.62757591514472,210
-36.16134187694336,207
32.19481921802928,472
14.846234986886882,154
15.758191803453933,241
-2.450435353613196,89
60.05919590259475,131
45.8095348805564,193
-46.07319001256509,451
-108.02025700085859,218
67.9267565920047,416
-43.94137057711009,124
-0.481642256212923,469
12.237523135882855,171
-2.043859756596025,429
1.2321997541953045,252
13.376397460349851,447
11.09697259160199,486
-38.26279723370453,461
4.776693720914411,446
21.585891778038086,472
-47.191768013694954,498
-25.08540081969158,431
31.17106566085283,416
-28.07620218346208,360
-16.058371479431298,461
-55.06815558672329,416
44.82783311829671,443
-25.360914148060495,369
-10.832048836586521,365
11.399269489551287,403
57.152314263863474,303
-21.434722640645205,253
8.933893664756592,304
10.816916219454491,362
30.39597104093092,381
27.39348791573914,335
13.229182538921288,348
3.0849887194672334,342
25.159348411279527,391
19.32385022278096,352
24.600894984319652,142
24.600394488619273,285
66.07893629313287,312
-40.75314646688936,331
26.83124985391117,375
23.56061968986296,360
28.98052438705382,387
3.1192366196728054,378
-5.688554336951683,451
1.5403268146574238,468
60.212063552225686,210
38.446711406427994,352
33.014785970629944,372
17.28899487828521,405
29.541769516439064,313
16.834076006268575,129
24.95540501202942,357
66.64361865682882,332
33.08566375528791,403
48.1085034661207,434
15.17085185737649,363
59.18545222371809,276
22.21825429260762,431
15.764479937943571,356
92.94431950968716,395
30.477575463752615,327
73.56298643028137,420
4.736910520002129,405
74.90170851527351,321
30.21298860738667,314
42.32057369401035,325
-18.391291758795255,358
90.0728720656699,394
21.93750033483103,359
44.249316803206874,408
19.741604183002817,307
66.72789788769768,355
-3.7601479559177458,392
-107.07907400126527,346
46.39844145935936,419
-5.205988306962979,299
61.57546517684912,305
7.169035630486947,427
-2.308816475408582,222
53.53631703733891,371
7.842584138172973,352
32.19348712233229,172
73.78771255167761,305
82.40093909381797,282
62.15956372900061,268
25.868288943794493,266
