Episodes = 1991,alpha=0.0001,gamma=0.99,epsilon=0.045599448334722736,epsilon_decay_rate=0.85,tau=0.2,batch=128,128relu/64relu/linear,Adam opt,Loss mse
episode_rewards,hundred_ep_reward_avgs,episode_lengths
-573.4706416210888,-160.5094954966132,65
-479.27337904459745,-132.5470422287921,68
-290.16952742550427,-116.2634424007295,102
-329.2843598686155,-102.63927098451421,84
-319.6628859415135,-91.90185597336094,144
-99.03435307675356,-76.59654700356947,104
-493.8499565229001,-66.9053259180253,227
-252.89376917287547,-58.90617298034718,94
-226.24254760998707,-56.411938764467834,155
18.14737641527042,-51.68808234477066,401
-440.6151166105339,-49.55542213970779,209
-210.17959832824903,-47.068865957877534,216
-420.29758820352833,-38.844536711478824,169
-514.6602514466248,-35.31361022894418,171
-254.15869720233627,-32.61761112109952,161
-128.60023662453938,-24.386866219102785,364
-341.9837402128095,-17.72165716498857,187
-436.17753072881374,-11.571147002426795,165
-413.61752593424575,-4.454566161431687,176
-209.45101697686295,2.076634691266357,142
-214.62420887813187,10.153900460870492,186
-384.95987096302025,15.767678762877349,262
-271.6431450469651,20.584816099229602,188
-132.04950781317183,20.164361421642464,105
-231.53430907077768,26.842795099615323,130
-273.3450399108024,29.82172980894827,130
-168.2227232671442,29.301044625543092,163
-104.25822182396386,38.96694438887214,129
-228.14153876567192,41.488284740429265,101
-458.48658830343885,40.37986092828418,178
-209.81147044694924,36.738693275570434,220
-140.0799119030267,37.112429966627396,211
-230.09318850473358,40.76476733129349,184
-55.210508964160105,48.281885334637174,165
-304.6938838008477,45.02217677490248,178
-16.572147606683544,46.39406676634124,165
-197.68660963447812,50.22816493198918,194
-196.06062786470804,48.448691957893224,173
-138.55459041436347,54.01297614403462,185
-299.8298381963185,59.56739199196543,185
-128.21444594699233,66.05237259216184,312
-211.2690024439395,78.36467475339926,193
-245.78971302292592,86.84811235594216,220
-101.70737915145847,95.9257449734052,166
58.75213323613684,108.2835486768418,126
-310.03576289592763,117.20282953426911,309
-151.55424972543452,118.90325888005549,180
237.79255875611244,122.25319171038902,493
-189.81070937782155,127.32677315878536,177
-375.3601662786106,139.0066136455334,97
-290.7954087944696,143.03211890489123,414
-303.4357226361716,141.9501499857337,331
-155.5245297897691,148.91854201044717,306
-205.60788956456173,151.28451642485587,312
-95.26277946890025,154.46650446439503,343
-192.8115070677082,158.62081372473045,217
-170.52624806808717,169.78775509416548,222
-468.64952055287176,182.75050103657122,176
-221.35510394861373,181.9674709821063,346
-135.14000713601808,176.6241539977922,247
-91.84603168616532,169.44309844935907,298
-127.29230653816778,166.90216315712405,298
-139.04253382347892,155.509632978352,217
-128.62465302080048,159.07020220819058,191
-66.46201614896461,163.0434817259281,269
-156.81911770833267,147.43239315781622,415
-166.75770655605626,138.72492116164676,357
-193.42635213583245,131.3797146243199,423
-145.92653529027814,132.27355601390323,427
-39.9961870331824,132.4074732832571,334
-141.7599849254904,133.6765328148439,362
-185.60959504931623,142.1120995973636,319
-200.51235521966672,138.54954356260268,212
-163.27771946245974,128.830437039384,354
-151.0890164056311,111.15826511278502,245
-200.85485969263158,116.98303223672697,330
-64.76259914469051,117.79434678597481,291
-99.28066836744524,120.85854864207998,180
-181.14023800828335,115.70260559541059,332
-133.44873146802033,119.93763061450574,324
-20.46830455665701,117.63515494147072,347
-38.41103046855869,102.37522193447182,158
-149.00907032389375,104.89343768853281,185
38.20129982408285,100.60865341218498,298
-143.3267971493069,99.87849641863257,328
-82.2291907841319,97.89590721023552,410
-94.13111932428815,100.53681822062578,223
-148.99591657010566,97.28127605358804,384
-71.78151767918934,102.74702969201311,172
-127.4985321231865,96.71759882798862,106
-70.2951877344539,96.84085919464822,441
-124.82817422270654,113.71911824326286,163
-16.760995025807915,122.0622609204227,429
-58.92216755771447,133.63606477900308,398
-113.24135660132035,145.69178703332608,226
-47.939350581736214,163.31153473098448,128
-27.566097741412147,172.10634906853866,345
-11.931751185841156,178.87337872941788,349
-107.86561740349443,179.05747937353235,114
-123.99618920626364,189.565981055765,85
-45.38108113818253,197.39471084396092,118
-51.98315176598623,193.84341660158697,110
-84.70770695512184,192.8416417657823,455
-32.021257061735646,192.87246860696084,418
-1.834284295552973,183.35026864676146,412
-40.01514679935764,169.37034978541067,342
0.3034667407049034,160.75953937097324,186
-27.23018057932341,156.93668601019522,339
-98.60938104496833,148.2558230025153,237
-38.2089552523185,147.06668955564578,185
-30.430910082665452,139.60234132794506,184
-52.919940730730964,140.64337178019395,202
-110.61731499745785,149.70651605493276,400
-33.05475345997008,146.23137922838202,481
-21.055493763845046,147.11156637766754,484
-20.032315774567763,149.25967285061662,435
-38.22533559048121,154.73277807399126,250
-27.478334529654326,158.17105955045704,496
-50.32350023297119,159.37112115136088,245
-53.697412848634286,158.49990191527718,145
-166.0915735581187,162.38662585503636,429
-47.16049050241049,165.23968044213746,384
-143.85300947055688,159.52652928436044,447
-5.69053526865213,165.93975013254044,481
-444.33880159421784,177.22257402475293,355
-55.5210531862505,185.94573575100708,495
5.650211136499083,185.6368850277711,455
-102.1676348917249,188.22903925083597,287
-30.77192164660895,194.2841482521473,369
0.8642753251203157,195.63472874223459,497
-15.916210938028792,204.08414641198576,315
-65.47772133245205,205.91774130236368,357
-43.06405677867866,213.09840543557345,406
-42.03933024662598,206.31147117107605,271
-17.639297563558177,201.2456707348917,482
-35.25455730833566,202.50655474655784,261
-39.7056404986923,203.46627487524623,349
-15.69193261309781,200.73000048589554,398
-64.06121999797872,189.3626921327666,293
-32.12500920190679,194.37630674655557,456
-71.11687017341238,179.22393994723595,424
-12.545316621377271,158.95450369943094,395
-122.70803607967066,142.80059124832005,392
-17.525673798680696,139.9494828514685,393
-19.208954714244822,129.1505850547953,482
-40.47928529110848,119.54551070693589,333
-14.81072752789179,107.04286043162055,336
-62.336247624205896,103.42644175446054,470
6.6718570596488656,106.08190018925136,474
-21.609196434646446,88.13088932037722,439
-38.90365470336063,90.89885324468025,482
-55.60365347985186,98.94354545452056,434
-6.214007311636394,106.31502404362391,320
-4.564363090152625,109.2306239490308,384
-104.67132087674682,111.35064051478913,447
-141.81775437386534,118.99064585854909,431
-48.98638687830773,133.04898912657538,396
-47.17347630752682,141.5278789725739,444
-146.14178802666117,152.5886376417285,466
-50.50630827698623,170.61183064798885,346
-102.89876142628745,172.667282028827,472
