Episodes = 1091,alpha=0.0001,gamma=0.99,epsilon=0.04710128697246249,epsilon_decay_rate=0.9,tau=0.2,batch=128,128relu/128relu/linear,Adam opt,Loss mse
episode_rewards,hundred_ep_reward_avgs,episode_lengths
-115.63293022347244,-117.10336799710745,53
-322.9850503107019,-101.32278845782862,85
-414.99558622626046,-87.12921186468955,104
-669.8707949442236,-76.37476767764821,271
-103.13366715205095,-60.135271451955695,163
-458.5220924747125,-48.287642871943135,161
-390.8752694374335,-39.118408448459384,247
-768.920473025865,-23.2806758040105,93
-786.7198706842017,-6.371292076318591,360
-48.28953119009002,3.674076461104802,131
-693.3211486444571,10.316797748557008,264
-207.35401313755995,19.26182392453093,222
-95.14041372311456,23.388592282287227,138
-79.01487324255544,36.31816981560661,113
-131.46508332203064,43.97376571178711,137
-148.96067992055484,51.057353678634314,120
-112.78887081071099,58.521940246488654,180
-127.32636296216992,63.8109319969336,195
-162.7638832077902,67.729014307711,118
-139.62092321174686,67.74274362479784,116
5.93349009781322,71.14680327681522,107
-87.30504068783144,82.18754362671358,186
-123.11492120456923,91.7893566360642,153
-117.86996775766973,99.38834589358139,178
-287.5119462459428,106.11744383504993,115
-156.0023720121016,113.39091711139828,189
-172.09650730334994,124.42144899002533,113
-132.7395795432253,135.46347738698287,223
-162.49271597312554,143.3476003644607,341
-252.31152389571855,156.57370726391903,327
-137.41684988332946,169.35486484828746,215
-175.5061316460092,175.9530059453945,153
-138.53836386614165,178.10707128873466,192
-81.00386564446302,184.25342665199295,203
-318.3665149370888,190.42379004665128,140
-63.764497208306764,194.97223691288346,119
-300.10232684687935,196.67370078178777,175
-136.12909277668763,198.26778254101998,181
2.6136910175533785,203.47040318943237,77
-195.86479814064313,210.32817766950072,86
-40.75677091879184,207.48135348194654,116
-87.8110451919658,204.90033164958766,111
-267.01913458474496,206.3556796929138,61
-221.13055522865636,205.29245076302678,401
-243.17319956557364,198.9485320167254,82
-173.08250435935068,196.03756220304535,58
-116.39808315485769,192.71555142658622,78
-20.95005564932167,192.57833312685827,60
-212.40214664960902,194.43271476890234,88
-228.18224827023138,191.7431006416611,124
-120.11808371914007,199.3949454970174,58
-184.5124339734562,201.82254675154468,54
-52.87329736206225,200.24862116601633,53
-147.72710213959408,188.66827206834063,155
-50.74184466956919,192.94468067699222,189
-53.37334475194338,185.20032688672006,176
-215.2242680342709,184.7926449632583,150
-138.60599098983056,179.8882212344728,293
-144.15834974095998,166.62393497748738,121
-22.1670582314866,156.56891385554098,267
-92.9797242671766,138.97811926398143,317
-108.23037867207185,123.33314739495418,248
-53.36267910629034,112.49884777095264,203
-137.3263334340052,107.16000150157437,373
-168.68180094629196,103.29402999639768,157
-29.14261404646381,99.4709536595711,188
-31.80631154121395,102.20984023803116,359
-75.11392237178414,101.16586964215229,53
-65.49439941168744,106.28611964644702,58
-7.969994244387555,117.98412924718015,231
-54.143461765065496,124.99321571565608,290
-173.52325120285815,129.28749079666443,153
-54.29873786083732,134.08331582395655,455
-50.31421430070996,139.24715111959972,301
-175.5432913043635,136.21570874991994,114
-10.941685200394186,144.30266291185393,94
-155.24118888159325,131.61567700507666,408
-61.15310174391289,131.86294971304574,470
-130.51121893152384,130.55436704078477,491
-361.8180691474687,122.48188261608404,395
-149.33649234092928,116.28443888267012,221
-481.73573811765135,111.91950624310817,237
-60.867217087186006,108.5626971437171,455
-34.81963347942878,114.51942965504605,403
-23.245874395517863,119.63847341582061,452
-71.53377196393146,120.18435645306926,453
-228.70041215983173,122.64133320027719,491
-63.791599688011786,127.31160066593911,415
-27.259790014761606,126.37125292201705,388
-51.80314388153146,126.20685928962244,464
-46.593045208271604,118.90256629245799,498
-48.500556343372466,116.47355153978022,444
-22.830294102284203,116.06033096339897,414
-38.07522589390246,114.41169187602347,480
-172.27878525471118,101.4633825211928,377
-133.5036643043814,88.28814393183995,474
-39.76483779812604,83.44680596852535,435
-45.54690768229642,79.27988077130381,409
-38.35555785971736,85.42023787497489,288
-57.89334116819368,331
-24.899419552144348,454
-22.81996030478167,482
-11.572543790447876,476
-7.437490523768198,267
-29.617876390134587,368
-0.281938695914961,320
-34.53195429675617,293
-50.37839642066444,456
-18.793056283080542,485
30.50121980177918,425
-38.71951230486988,457
-39.90722361902876,432
-22.049714028100354,455
-17.780132998852856,410
-117.037540639622,324
4.132973726014587,324
-12.838642884873988,373
-12.119673701583856,455
-12.471204127737751,358
-43.65337591154986,394
-45.9737640694734,432
-19.12807303441436,385
-42.6879534435686,385
10.539637788933137,379
-20.22659168923086,410
-5.356368499874931,307
18.49487434464395,395
-11.892169875551255,490
14.38828661276443,395
5.254305397511827,340
-15.539372813026866,442
5.619501361150807,344
28.15078780729175,301
-81.02699775092724,363
-5.51771905074728,469
-92.27738746746576,326
-148.12449127215302,386
-26.39956376122852,336
-44.46017977391677,277
-131.64114581376157,469
27.042864493894793,330
-13.331307437108297,305
11.760428235184294,287
10.437046987010357,372
-128.9255905104168,272
37.795677209567856,384
11.79688520735469,356
41.24284538761066,342
22.89166038389152,286
19.73759740856891,400
-0.36136387551338833,344
-106.67956089611128,347
33.84924404771443,434
-28.099084926581117,357
2.2544776589023083,469
9.218971667062757,331
38.550395739839175,376
37.20253030792139,407
49.60218069003204,459
-1.0479484690802883,241
20.40987856924464,323
1.6649037736222578,312
10.883996801612781,302
54.5370901505695,336
